Acc,Fault Type,RUL
0.00035403,0,17550
0.0002441,0,17549
0.00047114,0,17548
0.00034051,0,17547
0.0003224,0,17546
0.00040064,0,17545
0.00017764,0,17544
0.00019663,0,17543
0.00010471,0,17542
-0.00013064,0,17541
7.72E-05,0,17540
0.00016273,0,17539
0.00014312,0,17538
-1.47E-05,0,17537
-8.63E-05,0,17536
-0.00016246,0,17535
-8.79E-05,0,17534
0.00010275,0,17533
-1.39E-05,0,17532
-0.00010246,0,17531
-0.00024015,0,17530
-0.00017831,0,17529
-3.94E-05,0,17528
-0.00010768,0,17527
-8.72E-05,0,17526
-5.23E-05,0,17525
-2.49E-05,0,17524
-0.00014327,0,17523
-0.00021741,0,17522
-0.0001033,0,17521
-0.00012562,0,17520
-4.62E-05,0,17519
-8.37E-05,0,17518
-9.27E-05,0,17517
-0.00012033,0,17516
-0.00012005,0,17515
-9.25E-05,0,17514
-1.36E-05,0,17513
-0.00016332,0,17512
3.52E-05,0,17511
-4.11E-05,0,17510
-0.00019923,0,17509
9.79E-05,0,17508
0.00011203,0,17507
1.15E-06,0,17506
0.0001617,0,17505
0.00018835,0,17504
8.75E-05,0,17503
6.34E-05,0,17502
-0.00013125,0,17501
9.03E-05,0,17500
0.00013017,0,17499
0.00013089,0,17498
6.24E-05,0,17497
0.00016484,0,17496
0.00012204,0,17495
7.08E-05,0,17494
0.00014335,0,17493
-4.00E-05,0,17492
8.58E-05,0,17491
-0.0001697,0,17490
-0.00024717,0,17489
-0.00030964,0,17488
-0.0003479,0,17487
-0.0002905,0,17486
-6.62E-05,0,17485
-0.0003339,0,17484
-0.00013554,0,17483
-0.00034901,0,17482
-0.00026982,0,17481
-0.00017238,0,17480
-0.00019198,0,17479
-3.48E-05,0,17478
-7.72E-05,0,17477
0.00020118,0,17476
0.00023863,0,17475
0.00032986,0,17474
-1.35E-05,0,17473
0.0003695,0,17472
0.00023449,0,17471
0.00038604,0,17470
0.00023229,0,17469
0.00023294,0,17468
0.0003438,0,17467
0.00018874,0,17466
0.00019839,0,17465
0.00017088,0,17464
-3.67E-05,0,17463
-2.94E-05,0,17462
-5.33E-05,0,17461
4.06E-05,0,17460
-0.00021081,0,17459
8.97E-06,0,17458
-4.46E-05,0,17457
1.63E-05,0,17456
-0.0002166,0,17455
-0.00025557,0,17454
-0.00038421,0,17453
-0.00030174,0,17452
-0.00023122,0,17451
-2.83E-05,0,17450
-4.40E-05,0,17449
-0.00020885,0,17448
-0.00013746,0,17447
-0.00011041,0,17446
-3.58E-05,0,17445
3.36E-05,0,17444
0.00025592,0,17443
5.16E-05,0,17442
0.00021968,0,17441
0.00028057,0,17440
3.29E-05,0,17439
8.79E-05,0,17438
1.33E-05,0,17437
1.45E-05,0,17436
0.00018816,0,17435
-5.35E-05,0,17434
-3.89E-05,0,17433
-0.00010998,0,17432
5.87E-05,0,17431
-7.86E-05,0,17430
-0.00016836,0,17429
-3.89E-05,0,17428
-0.00013439,0,17427
-0.00033084,0,17426
-0.00017141,0,17425
-4.44E-05,0,17424
-0.00019094,0,17423
-7.18E-05,0,17422
1.45E-06,0,17421
-2.35E-06,0,17420
-0.00013087,0,17419
0.00022104,0,17418
0.0002258,0,17417
5.63E-06,0,17416
-8.17E-05,0,17415
5.56E-05,0,17414
0.00015737,0,17413
0.0002793,0,17412
-3.06E-05,0,17411
0.00020099,0,17410
0.00026383,0,17409
-4.22E-05,0,17408
-1.57E-06,0,17407
-0.00011368,0,17406
-4.21E-05,0,17405
-5.28E-05,0,17404
-0.00011645,0,17403
-5.16E-05,0,17402
-0.00020573,0,17401
-0.00024346,0,17400
-0.00038531,0,17399
-0.00046035,0,17398
-0.00018925,0,17397
-0.00027674,0,17396
-0.00023827,0,17395
-6.24E-05,0,17394
-7.71E-05,0,17393
-0.0002598,0,17392
-0.00014336,0,17391
7.86E-05,0,17390
6.09E-05,0,17389
7.98E-05,0,17388
0.00021446,0,17387
0.00015631,0,17386
0.00017993,0,17385
0.00018567,0,17384
9.07E-05,0,17383
0.00022465,0,17382
4.88E-05,0,17381
0.00019223,0,17380
0.0001307,0,17379
-1.14E-05,0,17378
-0.00013538,0,17377
-0.00013164,0,17376
-0.00023871,0,17375
-0.00036088,0,17374
-0.00011195,0,17373
-0.00025869,0,17372
-0.00012221,0,17371
0.00012432,0,17370
-0.0002088,0,17369
-0.00016778,0,17368
-9.80E-06,0,17367
0.00011525,0,17366
-0.00023067,0,17365
0.0001448,0,17364
9.90E-05,0,17363
5.69E-05,0,17362
0.00012387,0,17361
3.10E-05,0,17360
0.00018017,0,17359
0.00040384,0,17358
0.00010099,0,17357
0.00025568,0,17356
0.00012252,0,17355
0.00022751,0,17354
6.75E-06,0,17353
0.00015845,0,17352
1.86E-05,0,17351
-5.82E-05,0,17350
-0.00032823,0,17349
-0.00017413,0,17348
-0.00020717,0,17347
-0.00037518,0,17346
-0.00027713,0,17345
-0.00027435,0,17344
-0.00032709,0,17343
-0.00043112,0,17342
-0.00022853,0,17341
-0.00030991,0,17340
-0.00031212,0,17339
-0.0004221,0,17338
-5.13E-05,0,17337
-4.45E-05,0,17336
-2.37E-05,0,17335
0.00020895,0,17334
-9.64E-05,0,17333
0.00014947,0,17332
0.00019204,0,17331
0.00021961,0,17330
0.00043304,0,17329
0.00046574,0,17328
0.0001469,0,17327
0.000331,0,17326
0.00022665,0,17325
0.00027673,0,17324
0.00041402,0,17323
4.81E-05,0,17322
-5.64E-05,0,17321
-9.01E-05,0,17320
-0.00011688,0,17319
-4.36E-05,0,17318
-0.00027409,0,17317
-0.00028435,0,17316
-0.00017007,0,17315
-0.00032698,0,17314
-0.00031225,0,17313
-0.00016508,0,17312
-0.00033895,0,17311
-2.13E-05,0,17310
-5.56E-05,0,17309
4.29E-05,0,17308
-8.32E-05,0,17307
0.00011163,0,17306
5.34E-06,0,17305
0.0001019,0,17304
0.00028225,0,17303
0.00018301,0,17302
0.00037313,0,17301
0.00024423,0,17300
0.00030927,0,17299
0.00021828,0,17298
0.00019784,0,17297
0.00012268,0,17296
0.00021829,0,17295
5.58E-05,0,17294
-0.00010425,0,17293
-8.56E-05,0,17292
-4.44E-05,0,17291
-0.00018153,0,17290
-0.00014489,0,17289
-0.00013348,0,17288
-0.00037694,0,17287
-0.00039071,0,17286
-0.00035662,0,17285
-0.00030274,0,17284
-0.00020361,0,17283
-0.00014305,0,17282
-3.83E-06,0,17281
7.39E-05,0,17280
3.03E-05,0,17279
2.45E-05,0,17278
3.07E-05,0,17277
0.00025833,0,17276
0.0003861,0,17275
0.00016537,0,17274
0.00026836,0,17273
0.00060944,0,17272
0.00033836,0,17271
0.00041122,0,17270
0.00049601,0,17269
0.0002852,0,17268
0.00027257,0,17267
0.00023338,0,17266
0.00037471,0,17265
0.00018072,0,17264
0.00022009,0,17263
-0.00017563,0,17262
-9.01E-05,0,17261
-9.35E-05,0,17260
-0.00016864,0,17259
-0.00021264,0,17258
-0.00026306,0,17257
-0.00015775,0,17256
-0.00032637,0,17255
-0.00024073,0,17254
-7.69E-05,0,17253
-0.00018584,0,17252
-0.00024656,0,17251
-8.52E-05,0,17250
-0.00044134,0,17249
-0.00023479,0,17248
0.00023324,0,17247
0.00022826,0,17246
4.83E-05,0,17245
0.00027185,0,17244
0.0001508,0,17243
0.00018439,0,17242
0.0001042,0,17241
7.00E-05,0,17240
0.00025519,0,17239
0.00017273,0,17238
5.02E-05,0,17237
-8.46E-05,0,17236
-0.00010811,0,17235
8.23E-05,0,17234
-4.69E-05,0,17233
-6.19E-05,0,17232
-0.00038814,0,17231
-0.00029678,0,17230
-0.00027663,0,17229
-0.00021447,0,17228
-0.00026725,0,17227
-0.00034621,0,17226
-0.00019472,0,17225
-7.64E-05,0,17224
0.00017258,0,17223
-3.07E-05,0,17222
0.00011052,0,17221
0.00036059,0,17220
8.14E-05,0,17219
0.00019596,0,17218
0.00039327,0,17217
0.00027667,0,17216
0.00032997,0,17215
0.00051173,0,17214
0.00026983,0,17213
0.00024075,0,17212
0.00018386,0,17211
0.00024242,0,17210
0.00010083,0,17209
-0.00016373,0,17208
-0.0002442,0,17207
-0.00037875,0,17206
-0.00032386,0,17205
-0.00019538,0,17204
-0.00031788,0,17203
-0.00047331,0,17202
-0.0005463,0,17201
-0.00039151,0,17200
-0.00047415,0,17199
-0.0002643,0,17198
7.84E-05,0,17197
-0.00030405,0,17196
-5.19E-05,0,17195
0.00021463,0,17194
-1.64E-05,0,17193
0.00042784,0,17192
0.00038804,0,17191
0.00046591,0,17190
0.00055307,0,17189
0.00047871,0,17188
0.00058347,0,17187
0.00061683,0,17186
0.00054026,0,17185
0.00059815,0,17184
0.00052544,0,17183
0.0003624,0,17182
0.00024805,0,17181
0.00015599,0,17180
-8.40E-05,0,17179
-0.00013364,0,17178
-0.00012047,0,17177
-0.00034839,0,17176
-0.00045257,0,17175
-0.00035318,0,17174
-0.00068444,0,17173
-0.00078416,0,17172
-0.00059516,0,17171
-0.00069276,0,17170
-0.00066793,0,17169
-0.00056899,0,17168
-0.00057232,0,17167
-0.00041334,0,17166
-0.0002257,0,17165
-0.00017613,0,17164
-0.00016102,0,17163
0.00019809,0,17162
0.00010961,0,17161
0.00048133,0,17160
0.00059379,0,17159
0.00032823,0,17158
0.00050216,0,17157
0.00070312,0,17156
0.00060869,0,17155
0.00029736,0,17154
0.00021633,0,17153
0.00030961,0,17152
-8.42E-05,0,17151
0.00033843,0,17150
0.00028164,0,17149
8.22E-05,0,17148
-6.50E-05,0,17147
-2.54E-05,0,17146
-0.00034319,0,17145
-0.00015517,0,17144
-0.00032841,0,17143
-0.00047509,0,17142
-0.00025297,0,17141
-0.00054208,0,17140
-5.71E-05,0,17139
-7.67E-06,0,17138
-0.00025273,0,17137
8.48E-05,0,17136
3.68E-05,0,17135
0.00037657,0,17134
0.00044172,0,17133
0.00033113,0,17132
0.00049371,0,17131
0.00040406,0,17130
0.00032273,0,17129
0.00049455,0,17128
0.00047349,0,17127
0.00034119,0,17126
0.00035976,0,17125
-5.15E-05,0,17124
-1.53E-05,0,17123
-9.99E-05,0,17122
-0.00036164,0,17121
-0.00033911,0,17120
-0.0004283,0,17119
-0.00063263,0,17118
-0.00052449,0,17117
-0.00055098,0,17116
-0.00055865,0,17115
-0.00059379,0,17114
-0.00045002,0,17113
-0.00047321,0,17112
-0.00042601,0,17111
-0.00023093,0,17110
-7.73E-05,0,17109
1.92E-05,0,17108
0.00017329,0,17107
0.00034431,0,17106
0.00043759,0,17105
0.0004334,0,17104
0.00051453,0,17103
0.00055642,0,17102
0.00050417,0,17101
0.00057512,0,17100
0.00057511,0,17099
0.00027573,0,17098
0.00019492,0,17097
0.00019992,0,17096
-6.79E-05,0,17095
-5.96E-05,0,17094
-0.00015372,0,17093
-0.00030694,0,17092
-0.0005311,0,17091
-0.00054175,0,17090
-0.00056729,0,17089
-0.00047005,0,17088
-0.00045658,0,17087
-0.00054751,0,17086
-0.00028771,0,17085
-0.00032815,0,17084
-0.00040766,0,17083
-0.00016623,0,17082
-0.00013249,0,17081
-5.49E-05,0,17080
0.0002474,0,17079
0.00037894,0,17078
0.00018957,0,17077
0.00041327,0,17076
0.0003874,0,17075
0.00045407,0,17074
0.00054596,0,17073
0.00046007,0,17072
0.00044217,0,17071
0.00059844,0,17070
0.00034958,0,17069
0.00019975,0,17068
0.00014133,0,17067
0.00013155,0,17066
-0.00021722,0,17065
-0.00024563,0,17064
-0.00052967,0,17063
-0.00032575,0,17062
-0.00046218,0,17061
-0.00054031,0,17060
-0.00072187,0,17059
-0.00049061,0,17058
-0.00044465,0,17057
-0.00047204,0,17056
-0.00029709,0,17055
-0.00016867,0,17054
-2.37E-05,0,17053
-9.10E-06,0,17052
0.00013325,0,17051
0.00026168,0,17050
0.00021247,0,17049
0.0003441,0,17048
0.00059503,0,17047
0.00058413,0,17046
0.0006576,0,17045
0.00053569,0,17044
0.00033676,0,17043
0.00041211,0,17042
0.00046281,0,17041
0.00050046,0,17040
0.00038411,0,17039
0.00051375,0,17038
3.45E-05,0,17037
8.18E-05,0,17036
8.52E-05,0,17035
-3.68E-05,0,17034
-0.00031705,0,17033
-0.00040955,0,17032
-0.00037198,0,17031
-0.00028423,0,17030
-0.00049838,0,17029
-0.00077516,0,17028
-0.00056524,0,17027
-0.00062178,0,17026
-0.00038299,0,17025
-0.00044285,0,17024
-0.00037303,0,17023
-0.00028107,0,17022
-2.50E-05,0,17021
2.75E-05,0,17020
0.00026749,0,17019
0.00015593,0,17018
0.00026351,0,17017
0.00050322,0,17016
0.00044238,0,17015
0.00056043,0,17014
0.00036359,0,17013
0.00071327,0,17012
0.00038195,0,17011
0.00074084,0,17010
0.00042516,0,17009
0.00043654,0,17008
0.000206,0,17007
0.00031074,0,17006
0.00011591,0,17005
-0.00016583,0,17004
-0.00028791,0,17003
-9.97E-05,0,17002
-0.00018725,0,17001
-0.00033681,0,17000
-0.00047624,0,16999
-0.00059362,0,16998
-8.61E-05,0,16997
-0.00034762,0,16996
-0.00023494,0,16995
-0.00037245,0,16994
-0.00015187,0,16993
-8.54E-06,0,16992
1.61E-05,0,16991
-3.84E-06,0,16990
8.84E-06,0,16989
0.0003378,0,16988
7.68E-05,0,16987
9.63E-05,0,16986
6.69E-05,0,16985
9.91E-05,0,16984
1.78E-05,0,16983
0.00022658,0,16982
3.61E-06,0,16981
0.00018594,0,16980
0.00025834,0,16979
0.00014526,0,16978
-1.84E-05,0,16977
0.00011147,0,16976
-4.89E-05,0,16975
4.40E-05,0,16974
-3.08E-05,0,16973
-4.97E-05,0,16972
-4.29E-05,0,16971
6.93E-05,0,16970
9.08E-05,0,16969
1.28E-05,0,16968
3.52E-05,0,16967
6.08E-06,0,16966
-3.63E-05,0,16965
-1.77E-05,0,16964
0.00021079,0,16963
0.00010023,0,16962
6.22E-06,0,16961
0.00022952,0,16960
0.00026376,0,16959
2.30E-05,0,16958
1.47E-05,0,16957
0.0001567,0,16956
0.00021555,0,16955
-0.00026795,0,16954
2.41E-05,0,16953
-9.76E-05,0,16952
-0.00010178,0,16951
-7.68E-05,0,16950
-0.00012922,0,16949
-6.61E-05,0,16948
-0.00043289,0,16947
-0.00018295,0,16946
-0.00023989,0,16945
-0.00018894,0,16944
-0.00030681,0,16943
-0.00011186,0,16942
-0.00027758,0,16941
-0.00020801,0,16940
-9.68E-05,0,16939
6.16E-05,0,16938
3.46E-05,0,16937
0.00019561,0,16936
0.00024671,0,16935
0.00033456,0,16934
0.00018204,0,16933
4.88E-05,0,16932
0.00036282,0,16931
0.00015874,0,16930
0.00010037,0,16929
-2.90E-05,0,16928
0.00021969,0,16927
0.00017582,0,16926
3.23E-05,0,16925
-7.57E-06,0,16924
-5.22E-05,0,16923
-0.00021047,0,16922
2.98E-05,0,16921
-0.00014634,0,16920
-4.39E-05,0,16919
-0.00016398,0,16918
-0.0001102,0,16917
-0.00021597,0,16916
-0.00016546,0,16915
6.65E-05,0,16914
-0.00013516,0,16913
-8.15E-05,0,16912
1.77E-05,0,16911
-6.40E-05,0,16910
-0.00011387,0,16909
0.000163,0,16908
0.00017665,0,16907
-5.72E-05,0,16906
1.54E-05,0,16905
0.0001661,0,16904
0.0004166,0,16903
0.00019276,0,16902
0.00053684,0,16901
0.00033701,0,16900
0.00039409,0,16899
0.00032505,0,16898
0.00044627,0,16897
0.00038099,0,16896
0.00011297,0,16895
-7.83E-05,0,16894
-1.81E-05,0,16893
-0.00021064,0,16892
-0.00050342,0,16891
-0.0005352,0,16890
-0.00064841,0,16889
-0.00083906,0,16888
-0.00074938,0,16887
-0.00065591,0,16886
-0.0007668,0,16885
-0.00061606,0,16884
-0.000589,0,16883
-0.00032279,0,16882
-0.00022694,0,16881
-1.00E-05,0,16880
-7.82E-05,0,16879
0.0001648,0,16878
0.00027233,0,16877
0.00025971,0,16876
0.00031291,0,16875
0.00054429,0,16874
0.00063572,0,16873
0.00065202,0,16872
0.00081722,0,16871
0.00076926,0,16870
0.00081019,0,16869
0.00060549,0,16868
0.00057531,0,16867
0.00056074,0,16866
0.00086027,0,16865
0.00033989,0,16864
0.00035331,0,16863
8.24E-05,0,16862
-6.48E-05,0,16861
-0.00019562,0,16860
-0.00066368,0,16859
-0.00065141,0,16858
-0.001056,0,16857
-0.00097945,0,16856
-0.0011176,0,16855
-0.0011583,0,16854
-0.0011158,0,16853
-0.00094143,0,16852
-0.0011489,0,16851
-0.00083219,0,16850
-0.00058966,0,16849
-0.0003371,0,16848
9.87E-05,0,16847
0.00011943,0,16846
0.00049846,0,16845
0.00049698,0,16844
0.0006892,0,16843
0.00088711,0,16842
0.0010979,0,16841
0.0013512,0,16840
0.0010606,0,16839
0.00094179,0,16838
0.0010177,0,16837
0.0010544,0,16836
0.00058436,0,16835
0.00046212,0,16834
0.00047179,0,16833
0.00035368,0,16832
1.96E-05,0,16831
-0.00019238,0,16830
-0.00050088,0,16829
-0.00049105,0,16828
-0.00078799,0,16827
-0.00071792,0,16826
-0.00099429,0,16825
-0.00097316,0,16824
-0.0010845,0,16823
-0.00071164,0,16822
-0.00073651,0,16821
-0.0006384,0,16820
-0.00066663,0,16819
-0.00039282,0,16818
-0.00046017,0,16817
-0.00015683,0,16816
-8.64E-05,0,16815
0.00013726,0,16814
0.00013411,0,16813
0.00029118,0,16812
0.00033675,0,16811
0.0005658,0,16810
0.00050071,0,16809
0.00080041,0,16808
0.00084645,0,16807
0.0006938,0,16806
0.0003885,0,16805
0.00043923,0,16804
0.00051303,0,16803
0.00046511,0,16802
0.00045982,0,16801
0.00020614,0,16800
0.00021072,0,16799
1.99E-05,0,16798
-0.00011672,0,16797
-1.85E-05,0,16796
-0.00026763,0,16795
-0.00013768,0,16794
-0.00029275,0,16793
-0.00034785,0,16792
-0.00028227,0,16791
-0.0002067,0,16790
-4.38E-05,0,16789
-6.03E-05,0,16788
1.26E-05,0,16787
-1.39E-05,0,16786
8.08E-05,0,16785
2.51E-05,0,16784
0.0003145,0,16783
-4.33E-05,0,16782
1.30E-05,0,16781
0.00013495,0,16780
-6.85E-05,0,16779
1.23E-05,0,16778
-0.00020546,0,16777
-0.00024095,0,16776
-0.00026078,0,16775
-7.84E-05,0,16774
-0.0003289,0,16773
-0.00029835,0,16772
-0.00010325,0,16771
-0.00038157,0,16770
-0.00025344,0,16769
-0.00010416,0,16768
-5.79E-05,0,16767
1.82E-05,0,16766
-2.75E-05,0,16765
-0.00018987,0,16764
8.60E-05,0,16763
0.00020283,0,16762
0.00029592,0,16761
0.00028843,0,16760
0.00053905,0,16759
0.0005382,0,16758
0.00045707,0,16757
0.00052009,0,16756
0.00042074,0,16755
0.00020472,0,16754
0.00021288,0,16753
6.64E-05,0,16752
1.91E-05,0,16751
-9.19E-05,0,16750
-0.0001633,0,16749
-0.000212,0,16748
-0.00029478,0,16747
-0.0004379,0,16746
-0.0004751,0,16745
-0.00045268,0,16744
-0.00048327,0,16743
-0.00035196,0,16742
-0.00049999,0,16741
-0.00029407,0,16740
-0.00014304,0,16739
-0.00015321,0,16738
-7.49E-05,0,16737
-0.00012176,0,16736
-1.28E-05,0,16735
0.00015862,0,16734
0.0002939,0,16733
0.00025004,0,16732
0.0003559,0,16731
0.00019468,0,16730
0.00028507,0,16729
0.00035202,0,16728
0.00045694,0,16727
0.00014438,0,16726
1.99E-05,0,16725
0.00011953,0,16724
-0.00019804,0,16723
-0.0001561,0,16722
-0.00049007,0,16721
-0.00060368,0,16720
-0.00036294,0,16719
-0.00064249,0,16718
-0.00069392,0,16717
-0.00049819,0,16716
-0.00051159,0,16715
-0.00077761,0,16714
-0.0005158,0,16713
-0.00031399,0,16712
-0.00017093,0,16711
6.06E-05,0,16710
3.14E-05,0,16709
0.00043169,0,16708
0.00060155,0,16707
0.0008146,0,16706
0.00063425,0,16705
0.00080748,0,16704
0.00077777,0,16703
0.00088902,0,16702
0.00093684,0,16701
0.00089864,0,16700
0.00077501,0,16699
0.00062973,0,16698
0.00049031,0,16697
0.00034642,0,16696
0.00022145,0,16695
0.00025249,0,16694
-0.00020255,0,16693
-0.00045147,0,16692
-0.00036132,0,16691
-0.00064915,0,16690
-0.00067786,0,16689
-0.00064769,0,16688
-0.00066313,0,16687
-0.0010308,0,16686
-0.0010453,0,16685
-0.00067288,0,16684
-0.00066997,0,16683
-0.00076883,0,16682
-0.00064458,0,16681
-0.00026905,0,16680
-0.00039192,0,16679
-5.39E-05,0,16678
0.00012894,0,16677
0.00031698,0,16676
0.00023114,0,16675
0.00041516,0,16674
0.00049782,0,16673
0.00053615,0,16672
0.00061307,0,16671
0.00094121,0,16670
0.00066857,0,16669
0.00048098,0,16668
0.0007209,0,16667
0.0005215,0,16666
0.00059547,0,16665
0.00022796,0,16664
-4.23E-05,0,16663
-1.76E-06,0,16662
-0.0002776,0,16661
-0.00011669,0,16660
-0.00032562,0,16659
-0.00023143,0,16658
-0.00051278,0,16657
-0.00045247,0,16656
-0.00060887,0,16655
-0.00048645,0,16654
-0.00077543,0,16653
-0.00030342,0,16652
-0.0002943,0,16651
-0.000249,0,16650
-0.00024913,0,16649
-7.06E-05,0,16648
-0.00018079,0,16647
-5.57E-06,0,16646
0.00034055,0,16645
0.00031083,0,16644
0.000363,0,16643
0.00027809,0,16642
0.00047281,0,16641
0.00033373,0,16640
0.00023129,0,16639
0.00030258,0,16638
0.00041108,0,16637
0.00010691,0,16636
9.49E-05,0,16635
5.40E-05,0,16634
-3.57E-05,0,16633
-0.00013481,0,16632
0.00012613,0,16631
-6.09E-05,0,16630
-3.18E-05,0,16629
-8.36E-05,0,16628
-0.00010425,0,16627
-7.56E-05,0,16626
6.41E-05,0,16625
-9.16E-05,0,16624
-1.35E-05,0,16623
0.0001134,0,16622
2.71E-05,0,16621
0.00012068,0,16620
0.0001203,0,16619
-4.60E-05,0,16618
0.00014317,0,16617
0.0001496,0,16616
6.77E-05,0,16615
8.11E-06,0,16614
-7.10E-06,0,16613
-0.00020743,0,16612
-0.00012921,0,16611
-6.63E-05,0,16610
-0.00021348,0,16609
-0.00013233,0,16608
-0.00022778,0,16607
-0.00037568,0,16606
-9.41E-05,0,16605
-0.00022733,0,16604
-0.00022304,0,16603
-4.21E-05,0,16602
-0.0003028,0,16601
-0.00018769,0,16600
-6.75E-05,0,16599
3.39E-05,0,16598
-0.00026948,0,16597
-6.15E-05,0,16596
-4.62E-05,0,16595
8.29E-05,0,16594
0.0001213,0,16593
0.00015054,0,16592
0.00016574,0,16591
0.00033725,0,16590
0.00012749,0,16589
0.00025465,0,16588
0.00048572,0,16587
0.00029601,0,16586
0.00033814,0,16585
0.00010212,0,16584
0.00025298,0,16583
0.00011858,0,16582
5.59E-05,0,16581
0.00020745,0,16580
1.04E-05,0,16579
-0.00016292,0,16578
-6.88E-05,0,16577
-0.00016847,0,16576
-0.00015743,0,16575
-0.00029111,0,16574
-5.45E-05,0,16573
-0.0002505,0,16572
-3.79E-05,0,16571
-0.00015668,0,16570
-0.00025094,0,16569
-0.00014714,0,16568
-9.50E-05,0,16567
1.73E-05,0,16566
2.95E-05,0,16565
6.72E-05,0,16564
0.00032912,0,16563
-0.00022548,0,16562
2.56E-05,0,16561
-1.57E-05,0,16560
-3.26E-05,0,16559
7.82E-05,0,16558
-5.60E-05,0,16557
8.15E-06,0,16556
7.46E-05,0,16555
8.53E-05,0,16554
3.80E-05,0,16553
3.49E-05,0,16552
-0.00012047,0,16551
1.93E-05,0,16550
-0.00022743,0,16549
-0.00017412,0,16548
-0.00022402,0,16547
3.07E-06,0,16546
-3.82E-05,0,16545
-0.00016067,0,16544
-0.00016885,0,16543
0.00029132,0,16542
-9.88E-05,0,16541
-0.00015146,0,16540
-8.28E-05,0,16539
-3.51E-05,0,16538
8.79E-05,0,16537
0.00016236,0,16536
0.00020469,0,16535
0.00034842,0,16534
0.0002161,0,16533
0.00013205,0,16532
0.00027631,0,16531
0.00020213,0,16530
0.0001169,0,16529
0.00011943,0,16528
0.00016723,0,16527
1.95E-05,0,16526
7.54E-05,0,16525
-6.83E-05,0,16524
0.0001632,0,16523
8.56E-05,0,16522
-8.25E-05,0,16521
-0.0001199,0,16520
-0.0001293,0,16519
-1.42E-06,0,16518
-0.00013602,0,16517
-0.00024747,0,16516
-0.00033004,0,16515
8.78E-06,0,16514
1.54E-05,0,16513
0.00011894,0,16512
-9.57E-05,0,16511
-4.65E-05,0,16510
5.65E-06,0,16509
8.17E-05,0,16508
4.52E-05,0,16507
0.0001093,0,16506
-0.00010123,0,16505
-4.21E-06,0,16504
1.14E-05,0,16503
0.00011772,0,16502
0.00012181,0,16501
8.12E-05,0,16500
1.40E-05,0,16499
0.00014453,0,16498
0.00012175,0,16497
-7.23E-05,0,16496
-8.62E-05,0,16495
-7.43E-05,0,16494
0.00011544,0,16493
-0.00036948,0,16492
-0.0002716,0,16491
-0.00011465,0,16490
-6.84E-05,0,16489
8.80E-05,0,16488
-7.15E-05,0,16487
-0.00011934,0,16486
-2.88E-05,0,16485
-2.73E-05,0,16484
-5.25E-05,0,16483
-9.76E-05,0,16482
-8.23E-05,0,16481
9.29E-05,0,16480
0.00025903,0,16479
0.00019493,0,16478
8.21E-05,0,16477
0.00013256,0,16476
0.00019398,0,16475
3.70E-06,0,16474
-8.92E-05,0,16473
-7.99E-05,0,16472
-9.99E-05,0,16471
-0.00015553,0,16470
-0.00012141,0,16469
-7.78E-05,0,16468
-3.15E-05,0,16467
-0.0001822,0,16466
-6.63E-05,0,16465
1.72E-05,0,16464
-9.44E-05,0,16463
-2.54E-05,0,16462
1.18E-05,0,16461
-0.00020421,0,16460
5.91E-06,0,16459
-0.00031075,0,16458
-0.0002108,0,16457
0.00011228,0,16456
-0.00011278,0,16455
-0.00028369,0,16454
-0.00022874,0,16453
-0.0001472,0,16452
7.70E-05,0,16451
-6.46E-05,0,16450
-0.00012468,0,16449
0.00019466,0,16448
5.80E-05,0,16447
0.00044555,0,16446
0.00022645,0,16445
0.00017323,0,16444
0.00031605,0,16443
0.00017515,0,16442
0.00043422,0,16441
2.75E-05,0,16440
0.00017786,0,16439
0.00031112,0,16438
0.00012314,0,16437
1.92E-05,0,16436
8.19E-05,0,16435
-3.69E-05,0,16434
-0.00010042,0,16433
-0.0001309,0,16432
-9.59E-05,0,16431
-0.00014511,0,16430
-0.00048313,0,16429
-0.00041466,0,16428
-0.00046264,0,16427
-0.0003714,0,16426
-0.00051632,0,16425
-0.00049589,0,16424
-0.00028071,0,16423
-0.00034194,0,16422
-0.00011566,0,16421
-5.39E-05,0,16420
7.14E-05,0,16419
7.36E-05,0,16418
-1.13E-05,0,16417
9.73E-05,0,16416
0.00020392,0,16415
0.00027851,0,16414
0.00017124,0,16413
0.00048995,0,16412
0.00038526,0,16411
0.00039672,0,16410
0.0004656,0,16409
0.00037977,0,16408
0.00025952,0,16407
0.00037966,0,16406
5.85E-05,0,16405
0.00019977,0,16404
0.00030036,0,16403
9.89E-05,0,16402
3.73E-05,0,16401
-0.00018646,0,16400
-8.15E-05,0,16399
-0.00024208,0,16398
-0.00020618,0,16397
-0.00034849,0,16396
-0.00019472,0,16395
-0.00034735,0,16394
-9.52E-05,0,16393
-0.00029769,0,16392
1.44E-05,0,16391
-0.0001282,0,16390
-0.0002455,0,16389
-0.00013196,0,16388
0.0001634,0,16387
-3.46E-05,0,16386
9.85E-05,0,16385
9.29E-05,0,16384
-0.00015918,0,16383
6.55E-05,0,16382
0.00023948,0,16381
0.00033176,0,16380
0.00035676,0,16379
0.0002521,0,16378
7.90E-05,0,16377
8.99E-05,0,16376
9.68E-05,0,16375
2.33E-05,0,16374
-6.53E-05,0,16373
-3.61E-05,0,16372
-3.57E-05,0,16371
4.57E-06,0,16370
-9.86E-05,0,16369
-0.00025368,0,16368
-0.00019706,0,16367
-0.00028578,0,16366
