Acc,Fault Type,RUL
-7.9743,1,0
30.222,1,0
7.8828,1,0
-2.2038,1,0
-17.769,1,0
-33.45,1,0
-16.849,1,0
-7.0251,1,0
18.307,1,0
6.8326,1,0
-4.4413,1,0
-33.415,1,0
-10.01,1,0
-11.658,1,0
7.1692,1,0
21.235,1,0
19.986,1,0
16.296,1,0
-17.214,1,0
-19.485,1,0
-13.167,1,0
-2.7604,1,0
11.452,1,0
9.9435,1,0
-10.283,1,0
-9.1908,1,0
1.553,1,0
5.8086,1,0
2.8186,1,0
19.102,1,0
7.0465,1,0
0.79044,1,0
18.318,1,0
-5.3671,1,0
3.0476,1,0
-0.3392,1,0
-18.893,1,0
7.1255,1,0
-14.442,1,0
7.9404,1,0
1.0572,1,0
-9.1047,1,0
-2.38,1,0
9.0382,1,0
-10.105,1,0
-0.70765,1,0
13.119,1,0
1.3328,1,0
4.5701,1,0
8.2366,1,0
-10.649,1,0
14.482,1,0
-4.0027,1,0
12.029,1,0
9.2684,1,0
3.8292,1,0
-3.6264,1,0
-4.2287,1,0
-8.2226,1,0
2.305,1,0
8.8278,1,0
17.846,1,0
-21.724,1,0
-5.742,1,0
33.386,1,0
19.811,1,0
-36.515,1,0
-41.959,1,0
2.5743,1,0
38.544,1,0
44.984,1,0
7.3253,1,0
-22.995,1,0
-62.939,1,0
-21.276,1,0
26.159,1,0
44.522,1,0
23.315,1,0
-13.57,1,0
-45.35,1,0
-38.178,1,0
-14.776,1,0
25.738,1,0
55.76,1,0
18.238,1,0
-20.013,1,0
-48.054,1,0
-23.665,1,0
9.5869,1,0
33.698,1,0
35.053,1,0
-1.2691,1,0
-31.254,1,0
-27.349,1,0
-21.707,1,0
0.92805,1,0
33.75,1,0
32.853,1,0
2.1609,1,0
-33.245,1,0
-33.627,1,0
-17.398,1,0
7.2406,1,0
23.983,1,0
14.757,1,0
7.5066,1,0
-19.169,1,0
-25.271,1,0
-8.9445,1,0
7.1725,1,0
14.267,1,0
4.6791,1,0
2.6617,1,0
3.3096,1,0
-23.686,1,0
-11.835,1,0
4.4745,1,0
2.7142,1,0
9.5328,1,0
5.6644,1,0
5.7537,1,0
-2.2632,1,0
-17.743,1,0
1.1215,1,0
11.442,1,0
36.334,1,0
19.73,1,0
8.5147,1,0
-23.792,1,0
-26.605,1,0
-30.835,1,0
0.036747,1,0
30.438,1,0
30.076,1,0
-0.24928,1,0
-21.56,1,0
-42.5,1,0
-17.203,1,0
16.054,1,0
47.607,1,0
32.576,1,0
-3.353,1,0
-14.839,1,0
-45.687,1,0
-27.315,1,0
12.678,1,0
33.459,1,0
41.341,1,0
-2.2753,1,0
-23.947,1,0
-35.377,1,0
-13.56,1,0
9.6948,1,0
33.478,1,0
29.895,1,0
9.6864,1,0
-26.119,1,0
-54.512,1,0
-12.378,1,0
24.5,1,0
33.562,1,0
27.449,1,0
-16.479,1,0
-23.906,1,0
-47.517,1,0
-23.29,1,0
7.2824,1,0
18.714,1,0
20.24,1,0
13.875,1,0
-25.01,1,0
-24.413,1,0
-25.21,1,0
-5.2404,1,0
14.681,1,0
13.029,1,0
-4.3638,1,0
-7.1411,1,0
-18.144,1,0
-1.081,1,0
8.266,1,0
6.4691,1,0
-1.4086,1,0
0.68407,1,0
6.662,1,0
-13.602,1,0
-32.176,1,0
-37.079,1,0
42.771,1,0
59.849,1,0
4.2461,1,0
-46.837,1,0
-54.644,1,0
-0.391,1,0
61.923,1,0
51.125,1,0
4.4431,1,0
-5.6017,1,0
-47.535,1,0
-31.468,1,0
19.455,1,0
48.187,1,0
41.014,1,0
3.5465,1,0
-33.116,1,0
-33.932,1,0
-5.0174,1,0
20.51,1,0
53.592,1,0
6.2357,1,0
-12.74,1,0
-40.1,1,0
-21.795,1,0
-3.9974,1,0
29.319,1,0
13.9,1,0
18.193,1,0
-10.179,1,0
-18.965,1,0
-13.53,1,0
12.514,1,0
18.933,1,0
14.203,1,0
-5.9499,1,0
-19.12,1,0
-21.066,1,0
-10.999,1,0
12.437,1,0
17.4,1,0
5.0831,1,0
11.334,1,0
-3.4119,1,0
-9.0201,1,0
-12.602,1,0
-5.2453,1,0
-0.21428,1,0
6.848,1,0
20.969,1,0
1.7915,1,0
-4.2898,1,0
-32.346,1,0
-26.483,1,0
9.9951,1,0
24.608,1,0
14.519,1,0
20.145,1,0
-12.43,1,0
-16.431,1,0
-28.893,1,0
-3.0786,1,0
14.64,1,0
30.382,1,0
25.702,1,0
-10.876,1,0
-27.985,1,0
-33.294,1,0
5.5105,1,0
19.975,1,0
40.32,1,0
13.232,1,0
-6.2557,1,0
-48.234,1,0
-25.976,1,0
13.101,1,0
19.559,1,0
40.692,1,0
-7.1479,1,0
-15.086,1,0
-31.642,1,0
-21.107,1,0
19.721,1,0
35.727,1,0
31.217,1,0
2.7959,1,0
-25.99,1,0
-43.577,1,0
-11.6,1,0
7.1877,1,0
45.497,1,0
23.39,1,0
3.6976,1,0
-15.334,1,0
-33.832,1,0
-20.488,1,0
38.038,1,0
54.447,1,0
22.947,1,0
-7.981,1,0
-20.726,1,0
-44.688,1,0
-1.4597,1,0
9.6092,1,0
37.283,1,0
34.979,1,0
-2.959,1,0
-36.43,1,0
-15.423,1,0
-27.133,1,0
23.345,1,0
44.69,1,0
18.418,1,0
-13.769,1,0
-27.79,1,0
-31.084,1,0
-10.234,1,0
28.824,1,0
9.5234,1,0
4.0925,1,0
8.347,1,0
-30.614,1,0
-55.312,1,0
2.1913,1,0
46.467,1,0
39.061,1,0
-21.741,1,0
-35.003,1,0
-20.574,1,0
50.067,1,0
34.131,1,0
6.5051,1,0
-34.643,1,0
-43.641,1,0
-0.3114,1,0
39.399,1,0
38.481,1,0
15.239,1,0
-16.739,1,0
-61.78,1,0
-26.855,1,0
9.1329,1,0
52.825,1,0
26.409,1,0
-0.71984,1,0
-45.276,1,0
-38.66,1,0
8.09,1,0
37.209,1,0
47.346,1,0
3.6832,1,0
-39.756,1,0
-50.538,1,0
-6.5501,1,0
28.318,1,0
61.782,1,0
13.849,1,0
-20.486,1,0
-69.335,1,0
-27.791,1,0
8.8434,1,0
42.657,1,0
58.876,1,0
-0.67658,1,0
-51.713,1,0
-53.139,1,0
7.8628,1,0
33.025,1,0
66.138,1,0
14.153,1,0
-26.264,1,0
-66.89,1,0
-33.319,1,0
16.989,1,0
67.219,1,0
36.923,1,0
0.44517,1,0
-63.634,1,0
-40.205,1,0
-4.5966,1,0
49.163,1,0
46.02,1,0
-1.4317,1,0
-49.428,1,0
-47.035,1,0
-28.249,1,0
18.95,1,0
79.144,1,0
21.878,1,0
-9.2349,1,0
-55.528,1,0
-39.818,1,0
6.5647,1,0
58.455,1,0
60.294,1,0
6.6117,1,0
-51.798,1,0
-55.525,1,0
-23.037,1,0
35.72,1,0
54.469,1,0
37.957,1,0
-4.7296,1,0
-64.972,1,0
-48.727,1,0
7.9863,1,0
52.18,1,0
42.868,1,0
8.1048,1,0
-42.731,1,0
-61.216,1,0
-13.424,1,0
27.923,1,0
44.34,1,0
30.565,1,0
3.4593,1,0
-38.126,1,0
-40.815,1,0
-3.3647,1,0
47.119,1,0
50.064,1,0
20.356,1,0
-22.621,1,0
-52.766,1,0
-22.91,1,0
14.508,1,0
61.026,1,0
24.753,1,0
-6.8728,1,0
-41.68,1,0
-43.271,1,0
-13.481,1,0
15.504,1,0
40.514,1,0
2.5378,1,0
-9.4408,1,0
-44.235,1,0
-36.886,1,0
-9.2058,1,0
19.795,1,0
35.694,1,0
3.2386,1,0
-24.636,1,0
-43.498,1,0
-13.074,1,0
12.276,1,0
31.81,1,0
9.4457,1,0
24.323,1,0
-16.477,1,0
-37.851,1,0
-28.196,1,0
6.4493,1,0
46.53,1,0
31.117,1,0
-8.1295,1,0
-35.053,1,0
-59.091,1,0
-5.3739,1,0
38.066,1,0
52.862,1,0
10.23,1,0
-26.466,1,0
-36.888,1,0
-12.787,1,0
4.1071,1,0
25.873,1,0
28.238,1,0
5.2614,1,0
-24.239,1,0
-28.827,1,0
-10.135,1,0
5.1774,1,0
27.839,1,0
16.906,1,0
0.40082,1,0
-29.677,1,0
-22.764,1,0
-16.421,1,0
12.361,1,0
25.436,1,0
10.228,1,0
3.1099,1,0
-7.8422,1,0
-28.993,1,0
-22.915,1,0
-0.75473,1,0
15.595,1,0
29.604,1,0
0.42174,1,0
-28.058,1,0
-29.341,1,0
-27.675,1,0
2.3487,1,0
9.5434,1,0
26.285,1,0
3.6817,1,0
-23.068,1,0
-24.573,1,0
-15.692,1,0
-6.9441,1,0
24.977,1,0
33.387,1,0
1.7987,1,0
-1.2212,1,0
-38.916,1,0
-31.738,1,0
9.9337,1,0
53.507,1,0
28.655,1,0
10.137,1,0
-27.647,1,0
-45.708,1,0
-30.622,1,0
19.682,1,0
39.807,1,0
46.118,1,0
1.1622,1,0
-30.653,1,0
-35.037,1,0
-1.6282,1,0
2.6121,1,0
45.62,1,0
22.4,1,0
-5.5349,1,0
-48.816,1,0
-28.199,1,0
3.9762,1,0
26.851,1,0
47.806,1,0
16.318,1,0
-12.372,1,0
-35.554,1,0
-24.836,1,0
-10.345,1,0
16.213,1,0
35.2,1,0
-8.6582,1,0
-15.126,1,0
-38.858,1,0
-14.757,1,0
-1.4216,1,0
14.855,1,0
25.007,1,0
23.637,1,0
-1.4135,1,0
-19.024,1,0
-2.0585,1,0
-14.468,1,0
2.2168,1,0
14.089,1,0
4.4381,1,0
-5.4477,1,0
-9.0486,1,0
-19.73,1,0
-2.4529,1,0
5.7794,1,0
10.694,1,0
13.987,1,0
5.3465,1,0
13.075,1,0
-13.051,1,0
-30.942,1,0
-13.824,1,0
-4.2415,1,0
17.038,1,0
17.469,1,0
9.9456,1,0
-7.1193,1,0
-12.005,1,0
-38.648,1,0
-2.2283,1,0
61.781,1,0
39.561,1,0
-24.807,1,0
-65.971,1,0
-36.349,1,0
38.464,1,0
74.531,1,0
27.812,1,0
-41.135,1,0
-58.672,1,0
-32.832,1,0
34.562,1,0
86.088,1,0
23.066,1,0
-6.7062,1,0
-88.853,1,0
-41.242,1,0
3.8196,1,0
59.745,1,0
64.901,1,0
3.7915,1,0
-33.518,1,0
-53.142,1,0
-13.308,1,0
32.62,1,0
67.121,1,0
22.269,1,0
-19.807,1,0
-50.708,1,0
-42.127,1,0
18.423,1,0
60.973,1,0
36.551,1,0
-6.2124,1,0
-51.468,1,0
-36.541,1,0
0.4579,1,0
33.246,1,0
39.659,1,0
11.601,1,0
-24.934,1,0
-50.142,1,0
-35.323,1,0
14.661,1,0
54.086,1,0
23.448,1,0
4.4358,1,0
-58.01,1,0
-48.787,1,0
-4.5729,1,0
39.679,1,0
39.324,1,0
5.6948,1,0
-23.28,1,0
-55.77,1,0
-7.1024,1,0
19.933,1,0
55.677,1,0
22.154,1,0
2.2424,1,0
-48.482,1,0
-27.655,1,0
-2.4856,1,0
33.526,1,0
54.307,1,0
1.4972,1,0
-37.711,1,0
-44.68,1,0
-24.126,1,0
17.989,1,0
48.095,1,0
47.866,1,0
-5.2943,1,0
-47.914,1,0
-33.237,1,0
-5.3174,1,0
29.132,1,0
44.789,1,0
12.362,1,0
-21.24,1,0
-54.795,1,0
-26.351,1,0
-12.032,1,0
38.502,1,0
23.509,1,0
-4.8304,1,0
-20.563,1,0
-50.931,1,0
-22.084,1,0
23.725,1,0
29.757,1,0
21.428,1,0
-23.251,1,0
-39.827,1,0
-26.284,1,0
-8.464,1,0
38.497,1,0
36.03,1,0
6.8306,1,0
-15.013,1,0
-43.714,1,0
-19.899,1,0
13.711,1,0
31.61,1,0
7.154,1,0
5.1245,1,0
-29.718,1,0
-44.301,1,0
-5.7617,1,0
10.008,1,0
42.301,1,0
38.603,1,0
1.0065,1,0
-24.773,1,0
-49.704,1,0
-26.237,1,0
12.345,1,0
33.745,1,0
13.025,1,0
-24.825,1,0
-48.198,1,0
-29.94,1,0
-1.5711,1,0
41.493,1,0
53.307,1,0
-4.0183,1,0
-36.603,1,0
-23.737,1,0
-3.1115,1,0
24.339,1,0
28.944,1,0
-6.254,1,0
-16.137,1,0
-18.916,1,0
13.426,1,0
12.284,1,0
25.307,1,0
1.9915,1,0
7.936,1,0
-6.5581,1,0
-11.933,1,0
-0.47415,1,0
9.5665,1,0
19.639,1,0
20.825,1,0
-8.3817,1,0
-9.3545,1,0
-20.555,1,0
-2.7076,1,0
13.461,1,0
10.237,1,0
9.4572,1,0
20.316,1,0
-6.5522,1,0
-7.8135,1,0
-3.3695,1,0
-5.4569,1,0
4.7088,1,0
5.3951,1,0
12.514,1,0
2.4974,1,0
-8.8447,1,0
-14.832,1,0
-1.3643,1,0
11.701,1,0
-11.461,1,0
7.6636,1,0
-0.47026,1,0
1.5805,1,0
-19.088,1,0
1.3885,1,0
0.33173,1,0
-6.1425,1,0
13.331,1,0
4.359,1,0
-7.2899,1,0
-0.85487,1,0
-4.1871,1,0
0.68093,1,0
-7.2174,1,0
6.0575,1,0
6.3233,1,0
-10.646,1,0
3.8828,1,0
14.565,1,0
-2.121,1,0
-1.9243,1,0
1.0748,1,0
11.587,1,0
24.144,1,0
-4.7666,1,0
5.6077,1,0
2.1234,1,0
-7.5566,1,0
-3.2117,1,0
-0.34917,1,0
4.0877,1,0
-5.0028,1,0
-9.4241,1,0
6.8775,1,0
0.46174,1,0
-23.669,1,0
-9.2025,1,0
2.1091,1,0
17.968,1,0
20.236,1,0
1.7983,1,0
-9.9646,1,0
-26.193,1,0
-4.5143,1,0
2.6547,1,0
4.4832,1,0
-1.5369,1,0
7.5776,1,0
-5.3096,1,0
-15.389,1,0
-9.2636,1,0
7.8086,1,0
18.589,1,0
25.128,1,0
8.2206,1,0
16.203,1,0
-15.684,1,0
-11.392,1,0
-23.423,1,0
10.009,1,0
18.137,1,0
30.718,1,0
6.8249,1,0
0.015179,1,0
-14.26,1,0
-17.606,1,0
7.1221,1,0
7.1384,1,0
27.059,1,0
9.1172,1,0
-5.1066,1,0
-14.392,1,0
-3.8138,1,0
-21.992,1,0
6.4132,1,0
16.545,1,0
4.6795,1,0
-7.0844,1,0
-19.417,1,0
-20.204,1,0
-20.244,1,0
-15.43,1,0
31.639,1,0
53.534,1,0
-0.18091,1,0
-30.515,1,0
-34.673,1,0
-2.0408,1,0
13.36,1,0
15.168,1,0
19.853,1,0
10.698,1,0
-7.4236,1,0
-35.489,1,0
-13.517,1,0
-11.226,1,0
8.0958,1,0
26.291,1,0
18.151,1,0
-13.344,1,0
-21.461,1,0
-23.472,1,0
-16.587,1,0
7.3393,1,0
23.818,1,0
18.291,1,0
1.7324,1,0
-36.418,1,0
-36.249,1,0
-12.304,1,0
8.5757,1,0
40.875,1,0
0.1405,1,0
-4.5714,1,0
-27.685,1,0
-36.735,1,0
-19.616,1,0
12.64,1,0
17.466,1,0
23.606,1,0
5.2916,1,0
-15.885,1,0
-25.144,1,0
-10.598,1,0
3.8548,1,0
32.847,1,0
22.052,1,0
13.303,1,0
9.767,1,0
-33.202,1,0
-25.182,1,0
-11.095,1,0
13.083,1,0
33.689,1,0
14.842,1,0
-1.9558,1,0
-10.08,1,0
-35.339,1,0
-18.804,1,0
8.119,1,0
6.5646,1,0
20.482,1,0
5.7754,1,0
-1.7706,1,0
-29.218,1,0
-5.3288,1,0
-12.413,1,0
10.561,1,0
13.95,1,0
17.033,1,0
2.1014,1,0
0.10438,1,0
-3.3368,1,0
-3.7793,1,0
8.3251,1,0
24.236,1,0
21.404,1,0
5.7494,1,0
1.9577,1,0
-15.409,1,0
-24.594,1,0
-8.2267,1,0
6.745,1,0
5.8233,1,0
22.059,1,0
10.773,1,0
-1.599,1,0
-15.06,1,0
-13.924,1,0
-21.415,1,0
23.314,1,0
29.29,1,0
5.51,1,0
-5.1398,1,0
-16.552,1,0
-29.662,1,0
-16.915,1,0
-0.42197,1,0
17.513,1,0
22.748,1,0
4.3386,1,0
3.4988,1,0
-19.717,1,0
-37.914,1,0
-20.241,1,0
15.911,1,0
24.391,1,0
28.7,1,0
1.7793,1,0
-18.282,1,0
-25.763,1,0
-28.309,1,0
5.7432,1,0
15.241,1,0
29.037,1,0
7.9418,1,0
-29.673,1,0
-6.1376,1,0
-25.354,1,0
-10.116,1,0
5.7002,1,0
29.068,1,0
25.895,1,0
-1.9854,1,0
-7.0938,1,0
-40.89,1,0
2.0306,1,0
55.038,1,0
16.282,1,0
-27.451,1,0
-22.417,1,0
2.2992,1,0
26.354,1,0
14.464,1,0
2.5198,1,0
-21.126,1,0
-38.261,1,0
-4.3476,1,0
11.006,1,0
39.318,1,0
13.815,1,0
-24.475,1,0
-44.974,1,0
-13.569,1,0
9.9283,1,0
45.931,1,0
32.508,1,0
-3.8966,1,0
-30.603,1,0
-54.258,1,0
-5.4324,1,0
43.018,1,0
40.962,1,0
17.882,1,0
-24.772,1,0
-59.009,1,0
-24.142,1,0
3.084,1,0
52.675,1,0
47.227,1,0
-0.25076,1,0
-32.934,1,0
-52.844,1,0
-8.4629,1,0
31.349,1,0
55.714,1,0
15.626,1,0
-4.1087,1,0
-61.922,1,0
-40.238,1,0
14.011,1,0
35.736,1,0
53.427,1,0
12.672,1,0
-17.691,1,0
-62.395,1,0
-5.035,1,0
4.2394,1,0
43.498,1,0
39.1,1,0
1.2973,1,0
-49.74,1,0
-54.07,1,0
-10.247,1,0
33.893,1,0
42.894,1,0
24.959,1,0
-12.989,1,0
-32.853,1,0
-40.905,1,0
6.6053,1,0
36.076,1,0
44.842,1,0
1.9523,1,0
-18.666,1,0
-51.159,1,0
-20.216,1,0
9.6277,1,0
44.713,1,0
27.182,1,0
0.71571,1,0
-41.632,1,0
-44.755,1,0
-5.5687,1,0
18.415,1,0
34.949,1,0
13.949,1,0
-12.31,1,0
-20.535,1,0
-29.027,1,0
1.9901,1,0
15.367,1,0
27.717,1,0
2.1207,1,0
-6.7255,1,0
-24.018,1,0
-10.331,1,0
-5.8656,1,0
20.514,1,0
17.271,1,0
16.584,1,0
-17.071,1,0
-35.453,1,0
0.63664,1,0
-5.7326,1,0
24.87,1,0
22.808,1,0
23.217,1,0
-10.795,1,0
-20.699,1,0
-7.8729,1,0
10.636,1,0
13.441,1,0
9.7103,1,0
14.86,1,0
-12.233,1,0
-2.9904,1,0
4.3337,1,0
8.5803,1,0
8.5431,1,0
12.592,1,0
2.278,1,0
1.2742,1,0
-0.70899,1,0
-10.714,1,0
1.6347,1,0
3.4006,1,0
-10.166,1,0
-5.049,1,0
3.9791,1,0
-11.279,1,0
-24.181,1,0
-1.9965,1,0
23.362,1,0
34.081,1,0
10.438,1,0
-21.44,1,0
-29.935,1,0
-16.26,1,0
20.71,1,0
22.044,1,0
19.251,1,0
13.977,1,0
-12.089,1,0
-20.479,1,0
-28.515,1,0
4.4085,1,0
19.395,1,0
21.434,1,0
10.491,1,0
7.0603,1,0
-12.825,1,0
-28.492,1,0
-10.471,1,0
1.3784,1,0
28.644,1,0
19.705,1,0
7.8074,1,0
-8.5719,1,0
-20.394,1,0
-11.405,1,0
-7.5197,1,0
13.617,1,0
13.968,1,0
13.655,1,0
-13.728,1,0
-17.414,1,0
-25.085,1,0
-18.715,1,0
-0.81577,1,0
5.8216,1,0
9.6866,1,0
15.664,1,0
1.46,1,0
-4.421,1,0
2.4362,1,0
-5.8896,1,0
8.0464,1,0
25.246,1,0
13.444,1,0
1.2949,1,0
-5.4894,1,0
-6.4811,1,0
-4.0615,1,0
-9.3359,1,0
9.582,1,0
28.242,1,0
11.411,1,0
1.8932,1,0
-7.0634,1,0
-4.8236,1,0
-4.8086,1,0
10.68,1,0
18.638,1,0
17.346,1,0
5.0102,1,0
-11.727,1,0
-17.915,1,0
-7.7947,1,0
11.471,1,0
15.582,1,0
13.681,1,0
11.271,1,0
7.6515,1,0
-3.0741,1,0
-1.694,1,0
-5.123,1,0
1.9732,1,0
4.5957,1,0
11.355,1,0
4.0321,1,0
-10.667,1,0
-1.1367,1,0
-4.23,1,0
7.8126,1,0
9.8552,1,0
0.88839,1,0
2.4288,1,0
4.7365,1,0
2.8819,1,0
0.13896,1,0
-1.7412,1,0
-19.855,1,0
6.9209,1,0
1.8862,1,0
-0.55172,1,0
2.7045,1,0
-1.8758,1,0
4.0953,1,0
-1.6173,1,0
-4.3512,1,0
-5.7743,1,0
-0.30542,1,0
5.7938,1,0
-18.681,1,0
-8.7806,1,0
3.5534,1,0
-0.51292,1,0
-7.8281,1,0
-7.4034,1,0
10.454,1,0
2.4858,1,0
-20.423,1,0
-3.5212,1,0
5.2953,1,0
3.4591,1,0
3.1643,1,0
7.8727,1,0
-6.6874,1,0
1.1722,1,0
-3.2091,1,0
8.3494,1,0
11.422,1,0
7.6644,1,0
1.2712,1,0
11.205,1,0
22.34,1,0
20.916,1,0
-4.6871,1,0
-12.595,1,0
-4.2454,1,0
-1.9986,1,0
1.4179,1,0
5.4061,1,0
-2.1459,1,0
-2.7116,1,0
-7.4591,1,0
-1.0644,1,0
-8.5998,1,0
-6.1743,1,0
-1.8749,1,0
-4.5448,1,0
-9.9315,1,0
-5.3425,1,0
-0.86443,1,0
-2.6123,1,0
-11.347,1,0
-3.8519,1,0
6.7065,1,0
-6.5919,1,0
-1.4352,1,0
18.749,1,0
19.056,1,0
-12.416,1,0
-5.126,1,0
-6.2232,1,0
-9.5171,1,0
-8.165,1,0
-9.166,1,0
7.8242,1,0
3.252,1,0
6.7544,1,0
-12.117,1,0
-24.355,1,0
-6.9429,1,0
-11.089,1,0
-0.029533,1,0
-14.264,1,0
-7.7694,1,0
14.537,1,0
5.8284,1,0
4.5931,1,0
-1.8575,1,0
-7.1653,1,0
3.4102,1,0
-1.3847,1,0
-12.01,1,0
17.419,1,0
10.561,1,0
13,1,0
10.206,1,0
-7.8326,1,0
-10.758,1,0
-15.31,1,0
-6.6193,1,0
0.37855,1,0
1.6862,1,0
-9.8396,1,0
2.3867,1,0
0.28607,1,0
-5.0828,1,0
10.097,1,0
-15.501,1,0
-5.3382,1,0
-6.0788,1,0
9.8779,1,0
-2.8422,1,0
11.529,1,0
-6.6739,1,0
-2.8419,1,0
-7.017,1,0
0.3064,1,0
-5.6359,1,0
-25.587,1,0
8.2121,1,0
14.706,1,0
8.8044,1,0
-1.808,1,0
-1.3025,1,0
8.3219,1,0
0.23231,1,0
-1.4278,1,0
-3.6207,1,0
-8.2935,1,0
4.9257,1,0
-3.6478,1,0
-0.057546,1,0
4.6509,1,0
-6.0524,1,0
-5.7697,1,0
-6.2276,1,0
15.093,1,0
-4.2619,1,0
-17.293,1,0
7.5636,1,0
-5.8354,1,0
-0.16686,1,0
-10.443,1,0
-0.30459,1,0
1.5417,1,0
4.9409,1,0
-2.0381,1,0
-11.188,1,0
3.8231,1,0
-9.4411,1,0
-5.3982,1,0
4.0484,1,0
0.70492,1,0
-0.17001,1,0
-1.4923,1,0
-6.4857,1,0
-1.2533,1,0
-2.5456,1,0
-2.3649,1,0
3.3262,1,0
1.5283,1,0
4.0047,1,0
-13.635,1,0
8.1826,1,0
7.9585,1,0
15.03,1,0
-22.809,1,0
-20.889,1,0
-9.3065,1,0
21.265,1,0
11.427,1,0
6.952,1,0
-6.8527,1,0
-4.0069,1,0
-12.573,1,0
-17.063,1,0
-2.5862,1,0
15.437,1,0
27.312,1,0
-11.558,1,0
-9.3097,1,0
-7.4703,1,0
-13.619,1,0
-4.6885,1,0
-5.1496,1,0
6.2112,1,0
23.938,1,0
4.3738,1,0
-14.09,1,0
-11.23,1,0
-20.185,1,0
3.0131,1,0
13.461,1,0
7.936,1,0
0.93832,1,0
11.297,1,0
-4.8198,1,0
-14.292,1,0
-3.0968,1,0
-5.0993,1,0
9.3643,1,0
1.6298,1,0
3.3413,1,0
-9.643,1,0
-21.697,1,0
-17.285,1,0
-21.658,1,0
-11.339,1,0
11.161,1,0
9.8814,1,0
6.5159,1,0
-4.3838,1,0
0.086982,1,0
-7.812,1,0
11.823,1,0
-2.9511,1,0
-16.096,1,0
-12.959,1,0
2.8616,1,0
4.5305,1,0
10.061,1,0
2.0239,1,0
3.2004,1,0
2.948,1,0
-5.8893,1,0
-3.3277,1,0
-5.8928,1,0
10.959,1,0
6.5401,1,0
13.102,1,0
-12.861,1,0
0.30809,1,0
-13.204,1,0
-6.5372,1,0
4.238,1,0
-3.6231,1,0
8.9484,1,0
0.5181,1,0
2.2721,1,0
-19.364,1,0
-9.0455,1,0
-10.435,1,0
-10.426,1,0
1.951,1,0
19.018,1,0
16.936,1,0
7.659,1,0
-11.375,1,0
-13.682,1,0
-10.247,1,0
-8.1549,1,0
13.336,1,0
5.6821,1,0
15.276,1,0
-1.3187,1,0
-20.264,1,0
-22.398,1,0
-27.189,1,0
-8.9302,1,0
-2.9039,1,0
18.129,1,0
16.111,1,0
5.6247,1,0
4.8899,1,0
-7.3777,1,0
-16.819,1,0
-8.5607,1,0
9.7101,1,0
14.986,1,0
18.04,1,0
-1.9768,1,0
3.0346,1,0
-15.863,1,0
-30.128,1,0
2.8497,1,0
6.94,1,0
3.9143,1,0
7.9548,1,0
17.378,1,0
-0.3461,1,0
-14.543,1,0
-9.7517,1,0
-6.107,1,0
-0.33293,1,0
9.1035,1,0
18.327,1,0
1.4181,1,0
-6.6413,1,0
8.1261,1,0
7.7103,1,0
2.6959,1,0
-15.863,1,0
-18.502,1,0
19.369,1,0
14.633,1,0
2.486,1,0
4.1678,1,0
-13.41,1,0
-11.425,1,0
-1.1972,1,0
-1.3357,1,0
4.9706,1,0
10.703,1,0
26.164,1,0
3.3839,1,0
7.3587,1,0
-25.234,1,0
-12.28,1,0
-1.264,1,0
-7.5491,1,0
19.5,1,0
18.363,1,0
2.905,1,0
-10.124,1,0
1.629,1,0
-4.0907,1,0
2.0842,1,0
17.644,1,0
6.9199,1,0
-2.5911,1,0
-3.7431,1,0
4.7201,1,0
-17.63,1,0
-23.54,1,0
1.9494,1,0
-13.573,1,0
3.0673,1,0
5.3135,1,0
8.6782,1,0
-5.3388,1,0
9.4976,1,0
7.4785,1,0
-12.193,1,0
11.25,1,0
5.0749,1,0
10.641,1,0
8.0538,1,0
2.9811,1,0
1.4035,1,0
1.4861,1,0
-1.6266,1,0
-6.5493,1,0
8.863,1,0
-1.4926,1,0
4.165,1,0
13.852,1,0
13.455,1,0
14.635,1,0
11.494,1,0
-5.1949,1,0
-2.7526,1,0
1.6555,1,0
12.405,1,0
8.1733,1,0
18.839,1,0
1.4276,1,0
12.167,1,0
3.1512,1,0
-0.38724,1,0
-14.94,1,0
-22.821,1,0
-1.4414,1,0
8.8291,1,0
20.831,1,0
12.72,1,0
5.0199,1,0
20.299,1,0
-6.9756,1,0
-7.0158,1,0
-23.465,1,0
2.8079,1,0
-9.6001,1,0
2.159,1,0
4.0837,1,0
-2.0135,1,0
2.2784,1,0
3.8766,1,0
4.9001,1,0
-9.7769,1,0
0.061045,1,0
-1.2413,1,0
21.593,1,0
6.5634,1,0
10.406,1,0
11.117,1,0
-18.766,1,0
-15.135,1,0
-15.718,1,0
-1.5486,1,0
-5.841,1,0
24.792,1,0
18.196,1,0
12.652,1,0
0.74151,1,0
-3.6471,1,0
-24.539,1,0
-4.8137,1,0
-12.644,1,0
6.7715,1,0
0.37489,1,0
2.2757,1,0
13.901,1,0
3.9482,1,0
-7.4339,1,0
-19.81,1,0
5.4392,1,0
-6.9063,1,0
3.7334,1,0
5.8786,1,0
31.053,1,0
-13.592,1,0
-11.192,1,0
1.4125,1,0
4.2545,1,0
-13.308,1,0
-2.3817,1,0
-2.9935,1,0
11.672,1,0
14.841,1,0
-15.133,1,0
-0.21693,1,0
-29.254,1,0
-6.0589,1,0
-10.098,1,0
3.6015,1,0
23.265,1,0
5.0391,1,0
-1.6985,1,0
-15.352,1,0
-10.958,1,0
-20.225,1,0
4.9367,1,0
2.3221,1,0
3.1053,1,0
